%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1675440998127099682,1025,1675440998127099682,map,18.5167213189,-2.03662655324,1.17693734828,-0.545336853446,0.60057930347,-0.452195473505,0.370717535549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998159772726,1026,1675440998159772726,map,18.5167213189,-2.03662655324,1.17693734828,-0.545336853446,0.60057930347,-0.452195473505,0.370717535549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998193910959,1027,1675440998193910959,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998227140613,1028,1675440998227140613,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998259419239,1029,1675440998259419239,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998292773704,1030,1675440998292773704,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998325982407,1031,1675440998325982407,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998359995983,1032,1675440998359995983,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998392521891,1033,1675440998392521891,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998425831868,1034,1675440998425831868,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998497977797,1035,1675440998497977797,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998517093939,1036,1675440998517093939,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998532029305,1037,1675440998532029305,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998558866073,1038,1675440998558866073,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998627209775,1039,1675440998627209775,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998642311681,1040,1675440998642311681,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998660330153,1041,1675440998660330153,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998696362800,1042,1675440998696362800,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998728170266,1043,1675440998728170266,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998759615585,1044,1675440998759615585,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998792599462,1045,1675440998792599462,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998862921236,1046,1675440998862921236,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998879379881,1047,1675440998879379881,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998893595863,1048,1675440998893595863,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998925350897,1049,1675440998925350897,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440998996827915,1050,1675440998996827915,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999013444238,1051,1675440999013444238,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999026855019,1052,1675440999026855019,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999058988714,1053,1675440999058988714,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999093272411,1054,1675440999093272411,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999125957059,1055,1675440999125957059,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999159301844,1056,1675440999159301844,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999192404265,1057,1675440999192404265,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999259593512,1058,1675440999259593512,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999275992117,1059,1675440999275992117,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999292313717,1060,1675440999292313717,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999355334018,1061,1675440999355334018,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999373702553,1062,1675440999373702553,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999393196570,1063,1675440999393196570,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999424851401,1064,1675440999424851401,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999460950095,1065,1675440999460950095,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999494419092,1066,1675440999494419092,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999527284276,1067,1675440999527284276,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999560027994,1068,1675440999560027994,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999592964782,1069,1675440999592964782,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999652126415,1070,1675440999652126415,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999667490509,1071,1675440999667490509,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999692203115,1072,1675440999692203115,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999725637940,1073,1675440999725637940,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999796667483,1074,1675440999796667483,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999812290604,1075,1675440999812290604,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999825815262,1076,1675440999825815262,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999859295589,1077,1675440999859295589,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999932803513,1078,1675440999932803513,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999948202885,1079,1675440999948202885,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999962166916,1080,1675440999962166916,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675440999992800715,1081,1675440999992800715,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441000067719324,1082,1675441000067719324,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441000087988241,1083,1675441000087988241,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441000102720112,1084,1675441000102720112,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441000124867767,1085,1675441000124867767,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441000178557824,1086,1675441000178557824,map,20.198575073,-1.69660936585,1.13931037294,-0.717061849688,0.379820543791,-0.278574716245,0.513765229075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
