1657727154053.887207 1.42501 -8.81213 -3.37196 -0.101188 -0.478233 -0.256604
1657727154057.790771 1.60951 -8.86918 -3.5752 -0.127368 -0.462525 -0.26533
1657727154061.694580 1.67184 -8.86828 -3.67586 -0.136095 -0.457289 -0.263585
1657727154065.597168 1.71551 -8.80791 -3.82516 -0.144821 -0.453798 -0.253113
1657727154069.500977 1.786 -8.82666 -3.84669 -0.143076 -0.446817 -0.237405
