1657727171457.634521 1.02894 -8.9006 -4.05098 0.0977794 -0.275775 0.0191582
1657727171461.536133 1.00705 -8.92078 -3.97125 0.0890528 -0.281011 0.0104315
1657727171465.436768 0.966082 -8.92143 -3.93066 0.0855621 -0.281011 0.00694088
1657727171469.338623 0.986565 -8.92111 -3.95095 0.0785808 -0.272284 0.00345022
1657727171473.240723 1.06812 -8.9997 -4.03306 0.0681088 -0.25134 -4.04403e-05
