1657727332103.829102 -0.564088 -8.71737 -3.08212 -0.35077 0.30542 0.312373
1657727332107.767578 -0.583344 -8.73777 -3.12173 -0.37695 0.286221 0.315864
1657727332111.706787 -0.642657 -8.65899 -3.13949 -0.390913 0.272259 0.317609
1657727332115.644287 -0.701718 -8.6202 -3.17761 -0.422329 0.251315 0.319355
1657727332119.582764 -0.680795 -8.61991 -3.2178 -0.439782 0.239097 0.3211
