1657727247404.748291 0.556848 -9.04879 -4.02331 -0.015667 -0.176291 0.0243942
1657727247408.646484 0.538126 -9.04925 -4.08259 -0.0121763 -0.1728 0.00519555
1657727247412.543457 0.558734 -9.06892 -4.11306 -0.00344966 -0.165819 -0.0035311
1657727247416.441406 0.508974 -9.08982 -4.13218 0.0174943 -0.157092 -0.0366924
1657727247420.338379 0.46807 -9.03054 -4.08095 0.0332023 -0.158838 -0.055891
