1657727181669.624023 0.10206 -8.97861 -4.7291 0.0489102 -0.406674 -0.115232
1657727181673.521973 -0.0374512 -9.00116 -4.76631 0.0524009 -0.406674 -0.129195
1657727181677.419678 -0.234516 -8.94508 -4.90086 0.0593822 -0.413656 -0.162356
1657727181681.317627 -0.365233 -8.94738 -4.87836 0.0628728 -0.420637 -0.181555
1657727181685.215576 -0.383296 -8.9479 -4.96748 0.0698542 -0.443326 -0.223443
